127.0.0.1 - - [08/Jan/2020:13:29:27 +0530] "GET / HTTP/1.1" 404 1074
0:0:0:0:0:0:0:1 - - [08/Jan/2020:13:30:06 +0530] "GET /ORSProject4/ HTTP/1.1" 200 549
0:0:0:0:0:0:0:1 - - [08/Jan/2020:13:30:11 +0530] "GET /ORSProject4/img/customLogo.jpg HTTP/1.1" 200 33775
0:0:0:0:0:0:0:1 - - [08/Jan/2020:13:30:14 +0530] "GET /ORSProject4/img/logo.png HTTP/1.1" 200 19649
0:0:0:0:0:0:0:1 - - [08/Jan/2020:13:32:21 +0530] "GET /ORSProject4/WelcomeCtl HTTP/1.1" 200 1695
0:0:0:0:0:0:0:1 - - [08/Jan/2020:13:32:22 +0530] "GET /ORSProject4/css/angular-datepicker.css HTTP/1.1" 200 5392
0:0:0:0:0:0:0:1 - - [08/Jan/2020:13:32:22 +0530] "GET /ORSProject4/js/angular.min.js HTTP/1.1" 200 165382
0:0:0:0:0:0:0:1 - - [08/Jan/2020:13:32:22 +0530] "GET /ORSProject4/js/angular-locale_en.js HTTP/1.1" 200 2706
0:0:0:0:0:0:0:1 - - [08/Jan/2020:13:32:22 +0530] "GET /ORSProject4/js/index.js HTTP/1.1" 200 858
0:0:0:0:0:0:0:1 - - [08/Jan/2020:13:32:22 +0530] "GET /ORSProject4/js/angular-datepicker.js HTTP/1.1" 200 37154
0:0:0:0:0:0:0:1 - - [08/Jan/2020:13:32:28 +0530] "GET /ORSProject4/LoginCtl HTTP/1.1" 200 3361
0:0:0:0:0:0:0:1 - - [08/Jan/2020:13:34:07 +0530] "GET /ORSProject4/ForgetPasswordCtl HTTP/1.1" 200 2559
0:0:0:0:0:0:0:1 - - [08/Jan/2020:13:35:12 +0530] "POST /ORSProject4/LoginCtl HTTP/1.1" 200 3401
0:0:0:0:0:0:0:1 - - [08/Jan/2020:13:35:21 +0530] "GET /ORSProject4/ForgetPasswordCtl HTTP/1.1" 200 2559
0:0:0:0:0:0:0:1 - - [08/Jan/2020:13:35:28 +0530] "POST /ORSProject4/ForgetPasswordCtl HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [08/Jan/2020:13:35:28 +0530] "GET /ORSProject4/ErrorCtl HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [08/Jan/2020:13:35:28 +0530] "GET /ORSProject4/css/Error.css HTTP/1.1" 200 133
0:0:0:0:0:0:0:1 - - [08/Jan/2020:13:35:28 +0530] "GET /ORSProject4/ErrorCtl/img/logo.png HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [08/Jan/2020:13:35:58 +0530] "GET /ORSProject4/WelcomeCtl HTTP/1.1" 200 1695
0:0:0:0:0:0:0:1 - - [08/Jan/2020:13:36:00 +0530] "GET /ORSProject4/LoginCtl HTTP/1.1" 200 3361
0:0:0:0:0:0:0:1 - - [08/Jan/2020:13:36:01 +0530] "GET /ORSProject4/ForgetPasswordCtl HTTP/1.1" 200 2559
0:0:0:0:0:0:0:1 - - [08/Jan/2020:13:38:46 +0530] "GET /ORSProject4/LoginCtl HTTP/1.1" 200 3361
0:0:0:0:0:0:0:1 - - [08/Jan/2020:13:38:58 +0530] "POST /ORSProject4/LoginCtl HTTP/1.1" 200 3401
0:0:0:0:0:0:0:1 - - [08/Jan/2020:13:42:02 +0530] "POST /ORSProject4/LoginCtl HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [08/Jan/2020:13:42:02 +0530] "GET /ORSProject4/UserRegistrationCtl HTTP/1.1" 200 5267
0:0:0:0:0:0:0:1 - - [08/Jan/2020:13:48:00 +0530] "GET /ORSProject4/LoginCtl HTTP/1.1" 200 3361
0:0:0:0:0:0:0:1 - - [08/Jan/2020:13:48:10 +0530] "POST /ORSProject4/LoginCtl HTTP/1.1" 200 3418
0:0:0:0:0:0:0:1 - - [08/Jan/2020:13:52:15 +0530] "POST /ORSProject4/LoginCtl HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [08/Jan/2020:13:52:15 +0530] "GET /ORSProject4/WelcomeCtl HTTP/1.1" 200 3173
0:0:0:0:0:0:0:1 - - [08/Jan/2020:13:54:58 +0530] "GET /ORSProject4/doc/index.html HTTP/1.1" 200 2998
0:0:0:0:0:0:0:1 - - [08/Jan/2020:13:54:58 +0530] "GET /ORSProject4/doc/overview-frame.html HTTP/1.1" 200 1302
0:0:0:0:0:0:0:1 - - [08/Jan/2020:13:54:58 +0530] "GET /ORSProject4/doc/allclasses-frame.html HTTP/1.1" 200 10369
0:0:0:0:0:0:0:1 - - [08/Jan/2020:13:54:58 +0530] "GET /ORSProject4/doc/overview-summary.html HTTP/1.1" 200 4818
0:0:0:0:0:0:0:1 - - [08/Jan/2020:13:54:58 +0530] "GET /ORSProject4/doc/stylesheet.css HTTP/1.1" 200 13416
0:0:0:0:0:0:0:1 - - [08/Jan/2020:13:54:58 +0530] "GET /ORSProject4/doc/script.js HTTP/1.1" 200 857
0:0:0:0:0:0:0:1 - - [08/Jan/2020:13:54:59 +0530] "GET /ORSProject4/doc/resources/fonts/dejavu.css HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [08/Jan/2020:13:54:59 +0530] "GET /ORSProject4/doc/resources/fonts/dejavu.css HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [08/Jan/2020:13:54:59 +0530] "GET /ORSProject4/doc/resources/fonts/dejavu.css HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [08/Jan/2020:13:54:59 +0530] "GET /favicon.ico HTTP/1.1" 404 1085
0:0:0:0:0:0:0:1 - - [08/Jan/2020:13:55:19 +0530] "GET /ORSProject4/LoginCtl?operation=Logout HTTP/1.1" 200 3379
0:0:0:0:0:0:0:1 - - [08/Jan/2020:13:55:21 +0530] "GET /ORSProject4/doc/index.html HTTP/1.1" 200 3434
0:0:0:0:0:0:0:1 - - [08/Jan/2020:13:58:37 +0530] "POST /ORSProject4/LoginCtl HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [08/Jan/2020:13:58:37 +0530] "GET /ORSProject4/doc/index.html HTTP/1.1" 200 2998
0:0:0:0:0:0:0:1 - - [08/Jan/2020:13:58:37 +0530] "GET /ORSProject4/doc/resources/fonts/dejavu.css HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [08/Jan/2020:13:58:37 +0530] "GET /ORSProject4/doc/resources/fonts/dejavu.css HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [08/Jan/2020:13:58:37 +0530] "GET /ORSProject4/doc/resources/fonts/dejavu.css HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [08/Jan/2020:13:58:42 +0530] "GET /ORSProject4/WelcomeCtl HTTP/1.1" 200 3173
0:0:0:0:0:0:0:1 - - [08/Jan/2020:14:00:12 +0530] "GET /ORSProject4/ctl/TimetableListCtl HTTP/1.1" 200 16311
0:0:0:0:0:0:0:1 - - [08/Jan/2020:14:00:12 +0530] "GET /ORSProject4/js/jquery.min.js HTTP/1.1" 200 89810
0:0:0:0:0:0:0:1 - - [08/Jan/2020:14:00:12 +0530] "GET /ORSProject4/js/CheckBox.js HTTP/1.1" 200 314
0:0:0:0:0:0:0:1 - - [08/Jan/2020:14:00:12 +0530] "GET /ORSProject4/ctl/ang/service/user.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [08/Jan/2020:14:00:12 +0530] "GET /ORSProject4/ctl/ang/service/permission.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [08/Jan/2020:14:00:12 +0530] "GET /ORSProject4/ctl/ang/controller/userRegistration.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [08/Jan/2020:14:00:12 +0530] "GET /ORSProject4/ctl/ang/controller/userMaster.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [08/Jan/2020:14:00:12 +0530] "GET /ORSProject4/ctl/ang/app.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [08/Jan/2020:14:00:12 +0530] "GET /ORSProject4/ctl/ang/route.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [08/Jan/2020:14:00:12 +0530] "GET /ORSProject4/ctl/ang/controller/welcome.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [08/Jan/2020:14:00:12 +0530] "GET /ORSProject4/ctl/ang/controller/login.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [08/Jan/2020:14:00:12 +0530] "GET /ORSProject4/ctl/ang/controller/editMyProfile.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [08/Jan/2020:14:00:12 +0530] "GET /ORSProject4/ctl/ang/controller/changeMyPassword.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [08/Jan/2020:14:00:12 +0530] "GET /ORSProject4/ctl/ang/controller/forgetMyPassword.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [08/Jan/2020:14:00:12 +0530] "GET /ORSProject4/ctl/ang/controller/role.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [08/Jan/2020:14:00:12 +0530] "GET /ORSProject4/ctl/ang/controller/message.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [08/Jan/2020:14:00:12 +0530] "GET /ORSProject4/ctl/ang/controller/notification.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [08/Jan/2020:14:00:12 +0530] "GET /ORSProject4/ctl/ang/controller/courseManagement.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [08/Jan/2020:14:00:12 +0530] "GET /ORSProject4/ctl/ang/controller/systemSetting.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [08/Jan/2020:14:00:12 +0530] "GET /ORSProject4/ctl/ang/controller/timesheet.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [08/Jan/2020:14:00:12 +0530] "GET /ORSProject4/ctl/ang/controller/faculty.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [08/Jan/2020:14:00:12 +0530] "GET /ORSProject4/ctl/ang/controller/facultyDetail.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [08/Jan/2020:14:00:12 +0530] "GET /ORSProject4/ctl/ang/controller/studentDetail.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [08/Jan/2020:14:00:12 +0530] "GET /ORSProject4/ctl/ang/controller/student.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [08/Jan/2020:14:00:12 +0530] "GET /ORSProject4/ctl/ang/controller/class.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [08/Jan/2020:14:00:12 +0530] "GET /ORSProject4/ctl/ang/controller/classStudentManagement.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [08/Jan/2020:14:00:12 +0530] "GET /ORSProject4/ctl/ang/controller/studentFeedback.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [08/Jan/2020:14:00:12 +0530] "GET /ORSProject4/ctl/ang/controller/admissionReport.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [08/Jan/2020:14:00:12 +0530] "GET /ORSProject4/ctl/ang/controller/studentAttendanceReport.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [08/Jan/2020:14:00:12 +0530] "GET /ORSProject4/ctl/ang/controller/studentAttendance.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [08/Jan/2020:14:00:12 +0530] "GET /ORSProject4/ctl/ang/controller/applicationManagement.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [08/Jan/2020:14:00:12 +0530] "GET /ORSProject4/ctl/ang/controller/bannerManagement.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [08/Jan/2020:14:00:12 +0530] "GET /ORSProject4/ctl/ang/controller/Admission.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [08/Jan/2020:14:00:12 +0530] "GET /ORSProject4/ctl/ang/controller/companyMaster.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [08/Jan/2020:14:00:12 +0530] "GET /ORSProject4/ctl/ang/controller/userMessage.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [08/Jan/2020:14:00:12 +0530] "GET /ORSProject4/ctl/ang/controller/campaignManagement.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [08/Jan/2020:14:00:12 +0530] "GET /ORSProject4/ctl/ang/controller/attendanceMaster.js HTTP/1.1" 404 842
0:0:0:0:0:0:0:1 - - [08/Jan/2020:14:00:12 +0530] "GET /ORSProject4/ctl/ang/controller/account.js HTTP/1.1" 404 842
